route_id,service_id,direction_id,numtripsperroute_both_dir,hours_of_service,first_departure_sec,last_departure_sec,span_of_service_hrs,route_avg_hdwy,route_stdev_hdwy,trips_per_day,average_speed,average_length_mi,w_avg_num_stops,avg_dist_bw_stops_ft,route_short_name,route_long_name
37-111,1203-hh1203a7-Sunday-04,0,28,14,20160,68100,13,60.0,0.0,14,20.5,12.7,65.1,1044.8404852842809363111,37,East 185 - Taylor
37-111,1203-hh1203a7-Sunday-04,1,28,14,20160,68100,13,60.0,0.0,14,20.0,12.1,62.3,1039.3645870629370630449,37,East 185 - Taylor
38-111,1203-hh1203a7-Sunday-04,0,36,19,23160,89340,18,59.9,0.2,18,18.4,12.2,68.0,965.0792164179104477514,38,Hough
38-111,1203-hh1203a7-Sunday-04,1,36,19,23160,89340,18,59.9,0.2,18,18.1,11.6,71.0,872.7694357142857141451,38,Hough
40-111,1203-hh1203a7-Sunday-04,0,39,21,16080,88500,20,60.0,0.0,20,20.1,20.2,101.0,1066.8893320000000000000,40,Lakeview - Lee
40-111,1203-hh1203a7-Sunday-04,1,39,21,16080,88500,20,59.8,0.4,19,20.5,20.4,95.0,1146.1370702127659573770,40,Lakeview - Lee
41-111,1203-hh1203a7-Sunday-04,0,32,16,21600,78300,16,60.0,0.0,16,24.0,27.8,104.5,1418.3485620772946861108,41,Warrensville
41-111,1203-hh1203a7-Sunday-04,1,32,16,21600,78300,16,60.0,0.0,16,23.0,27.7,113.3,1302.0403703786191537216,41,Warrensville
48-111,1203-hh1203a7-Sunday-04,0,39,20,19500,89160,19,60.0,0.5,20,18.2,11.4,53.7,1138.3851698955365620895,48/48A,University Cir - East 131
48-111,1203-hh1203a7-Sunday-04,1,39,20,19500,89160,19,60.0,0.6,19,19.7,12.6,66.1,1024.3964214401294499157,48/48A,University Cir - East 131
5-111,1203-hh1203a7-Sunday-04,0,26,14,23520,69060,13,60.0,0.0,13,19.5,6.5,24.0,1492.3129217391304348682,5,Chagrin Blvd
